Text,Toxic/Not Toxic
"نوال برّي مراسلة من بلادي� خلّيكي قويّة متل ما انتِ و الله يكسر الإيد لنمدّت عليكي 
@berrynawal",0
@joellebouyounes العدرا تحميكي,0
RT @berkashi_: من أكثر الإعلاميات اللواتي يتمتّعن بالمهنية العالية والحكمة والإنفتاح . مرّة جديدة #ديما_صادق تثبت مدى تأثيرها على الرأي الع…,0
@DimaSadek برافو ديما. ما تنزلي لهل المستوى. الشجرة المثمرة هي اللتي ترشق بالحجارة.,0
@batoulana11 @Zeinab974681646 @DimaSadek #ديما_الغشيمة,1
@DimaSadek حماك الله يا ديما من مجرمي المقاومة الكاذبة هم يقاومون تحرر الشعوب فقط لأنهم كلاب إيران,0
@DimaSadek الي فدا لبنان بدمو مش بحاجة كل ما يطلع على الاعلام يحط علم لبناني بيكفي انو خايف على لبنان  وما عم ينهب  متل غيرو,0
@DimaSadek انتي نزلتي سيارتك والله بس بتدعي العالم؟؟,0
@DimaSadek مذيعه محايدة و رائدة.. تستحقي كل احترام و تقدير,0
@timakanso @berrynawal طبش براسها �,0
@DimaSadek ديما السافلة والمنحطة أخلاقيا هيي النتنة دائما,1
@DimaSadek الجيش أشرف منك يا ديما الواطية,1
@SirGeorgeAntoun @yumnafawaz تفه هيدي بدها جماعه تحت الجسر رينغ,1
@yumnafawaz المذيعه هيدى سافله وماعندهاش ذوق,1
@NicoleHajal الرجاء توصيف للأحداث نيكول. شكراً,0
@DimaSadek لن يسقط سلاح الحزب فرجونا شو بدكن تعملو,0
@DimaSadek أول مرة بحكي بهالطريقة ، بس لعمى ما أحمرك �‍♂,1
@yumnafawaz @rayaelhassan سمالله صايره ليلى عبد اللطيف  صايره تتنبائي وتحليلي سمالله عليكي,0
@Jessicaazar الله يحفظ بيرووت ويحفظك ياملكه بيرووت https://t.co/y3VNrhIFHK,0
@Jessicaazar يعني بدنا نعتذر منك فيكي تهاجري لانه ما عنا الا لبنان اللي محكوم من حزب الله لسوء الحظ,0
RT @KhodorSaghir: @sayegh_georges @DimaSadek #كلنا_ديما_صادق  لانو كلامها  اوقات بيطرق على الوجع  مابيتحملو هالقد حرام,0
"@kamelafahes2 @Malak1997K @DimaSadek واليوم بيطلعوا مناصرين حزبالله بقولوا خلص حركة امل صارت عبء
تعيشوا وتفوقوا �✋",0
@AliZeinn @DimaSadek تعي يا حمارة!! طلعتي ترند ��� زقفة لـ #ديما_الواطية,1
@DimaSadek نحن عنا ببعلبك فاتحة كل الطرقات يا مشحرة,1
@BonkersLebanese @DimaSadek انتي انسانة عايشة ع الغرور وحب الذات وانا بفهمك بس شفت انجي تذكرتك فيكي تعملي كلشي برافو خالف تعرف,0
@yumnafawaz @MariamAlbassam منحبك يا ايقونة الثورة ���,0
@DimaSadek أنتي ساقطة already ��,1
@DimaSadek مش حق عليكي حق ع أمك لجابت هيك خلفك عاطلة تفه يلعن منظرك منّا شرشوحة,1
@DimaSadek عفكرة نحن منحط كومنتس و منكتب الهاشتاغ و منروح منكفي أكل عادي يعني ما تفكري حالك شي قصة كبيرة يا محور حياتي�,0
@Mohammad_Monzir @DimaSadek فالج ما تعالج مش راح تفهم #ديما_الوطية,1
@yumnafawaz الله ينصركم ويعطيكون الف عافيه وما ضيعلكون تعب قلبنا معكم ومستعدين لدعم اذا عم يحكو فى تمويل اى رح نمول… https://t.co/jfnhBqrMVC,0
@DimaSadek يا اهل طرابلس هاي ديما الواطية كلبة سلطة https://t.co/xMfhJrMgl0,1
@DimaSadek كلي خرا مع محبتي �,1
@DimaSadek واطية منحطة بلا كرامة,1
"@DimaSadek Respect is earned idiot.
عاهرة من بلادي",1
@DimaSadek @Byoussef بونجور و بونسوار ديما ������,0
@berrynawal الله يحميك يا رب يا نوال,0
@yumnafawaz @General_Aoun رئيس بهيك ظروف ما طل على شعبو الا بعد ٨ ايام حرام يدير بلد.. شكراا,0
@DimaSadek يحرق ديب الفهم ما عندك نقطة منو مش غريبة #ديما_الواطية  منين بدو يكون عندها فهم مزالها واطية,1
"@DimaSadek باي لغة انت بتفهمي هوي معترف انو هوي بيقبض من ايران 
ا
بس انت اتعرفي ويعترف  غيرك من عم يصرف عليك وعليهم",0
@berrynawal كلامك صحيح نوال,0
@DimaSadek الله يهديكي وتصيري تفهمي ، تعودتي عالبهدلة  ، اذا عملولك هاشتاغ جديد ما تلوميهم,1
@NicoleHajal متل ما حماكي الجيش وقت ما ضيفوا الشاي بحرب تموز,0
@yumnafawaz @saadhariri يبدو انك فقتي اكبر المحللين في الدول العربية والعالم! Iq جزرة,0
@DimaSadek ما اهبلك،بس هيدا همك؟ خلص اخدتي كل مطالبك؟,1
@DimaSadek يا رب وقلوبنا معك,0
@badriarawi @DimaSadek ليش هنن بحقلهم يظهروا اعتقاداتهم وتعريهم وفحشهم ولمن بصير الأمر عند أهل السنة! بتصير الحريات الي بتبجلوا فيها حرام!.,0
@DimaSadek روحي انضبي انت   حاقدة ووسخة شلة زعران,1
@DimaSadek يلا شدي همتك بلكي بيسقط وتضلي مبصوطععععع ���,0
@berrynawal روحي تضبضبي يا عمو ويلي بدو يحكي سياسه بدو يكون بيفهم بالسياسه...إنتي بس عملي بتوجيهات المحطه يلي مشغليتك بس,1
@yumnafawaz عامر حلال على شوكولا وحليب، المهم التغريدة صابتك بالصميم، بدكم لبنان يصير فيه مثل ما صار بسوريا يا جرابيع السفارات ! لا ولن نسمح,0
@DimaSadek ان غدا لناظره لقريب بكرا منشوف مين رح يسقط,0
"@DimaSadek كنت قلك سدي تمك 
هلق بقلك حطي صرماية بتمك",1
@yumnafawaz @saadhariri اسمالله عليكي شو هالرؤية وبعد النظر ����,0
@DimaSadek الله يلعنك شو كذابة و منافقة,1
@DimaSadek الله يحميكي ولا تخافي اول شي الله معك وتاني شي نحنا معك وتالت شي هنن بس ابطال عالتويتر ❤❤❤,0
@DimaSadek يا هبلة قصدن عن الفاسدين,1
@DimaSadek للنجاسة عنوان ديما الواطية,1
@DimaSadek اخخخخ على ما نمسكك هون شي يوم لامسح فيكي شوارع و اراضي و مزابل البلد و ربي الكلاب الداشرة فيكي,1
@yumnafawaz ما بننسى تقريرك عن الكائنات الفضائية.. وانت وحدة منن,1
@DimaSadek حسن نصرالله تاج راسك يا بلا اخلاق ..وحدة واطية وحقيرة مثلك بدها تسكر تمها بس وتحط ايدها على راسها بس تذك… https://t.co/ooUNvt56En,1
@DimaSadek يعني اخترعتي البارود ��,1
@yumnafawaz لبنان كله معكم وكل شريف معكم لا تخافو ان تصرفات سلطة الميليشيات والى جانبها القوى الأمنية الحكومة منها… https://t.co/AmpyVNMS8p,0
@DimaSadek راية  الحزب بي قلوبنا بيضل محفوظ .ومنحميها بي دمنا هي والعلم اللبنانية .,0
@DimaSadek بفتح  LBC  او بعدو البث المباشر واقف انا مش بالبيت,0
@DimaSadek جرثومه يجب علينا أن نُبيدها كي لاتنشر الفساد والفتنه أمثالُكِ الى الحضيض #ديما_الواطية,1
@DimaSadek بس تنفضحي بتردي بالسباب والشتيمة هيدي ديما�,0
@DimaSadek جبانة من خلف الجدران تتكلمين لكن صدى عواؤك لن يسمعه سوى أمثالك,1
@yumnafawaz هههههه قد ما تويتاتك كانوا ضد الحزب قبل... ما حدا قادر يقرأ او يستوعب�‍♂️,0
@Jessicaazar ما رح يطلع لك ١٦ مليون. حاج تتعبي�,0
@ghadaKdayekkh4 @DimaSadek @VhlNclEWo9gqYWz ههههه ولك هيدي رقاصة مش اعلامية,1
@yumnafawaz ما شا الله جاهزين ما بتضيعو وقت يون كانو هول الصور من ٩ ايام,0
@DimaSadek ديما ممثلة نسبة كبيرة جدا من الشعب شكرا لدعمك الانتفاضة,0
@DimaSadek الجيش بدو يفك رقبتك,1
@DimaSadek للتيار و حزب الله كل شي مسموح لهم إما انتفاضة الشعب و الثورة لا ، الله ينصركم يا شعب لبنان. ما حدا اكبر من بلده ربنا على الظلام,0
"@DimaSadek جوزف يا فهلوية مش جوزاف بدي ضلني صحح وراكي و بضلني قلك ركزي يا ماما.
هبلك بوجع.",1
@Charbel69147591 @DimaSadek إنسانه منحرفه,1
@DimaSadek يا ست ديما! أنت تاج رأسنا نحن اللبنانيين. الواطي ليس غير من هو عميل لايران. هؤلاء الأنذال يخشون عزتنا وق… https://t.co/uHl9T4KlT2,0
@DimaSadek هيدا هو الحل الناجع لك و لأشباهك يا مشبوهة,1
@Nadalya @DimaSadek مجرد انك عم تفتشي ع ثغرات هيدا دليل إفلاس,1
@DimaSadek @LBCI_NEWS @JeanFeghali وقحة و كذابة https://t.co/75Dx9DWtg8,1
@Jessicaazar ضيعتونا... كلن يعني كلن أو كلن مش بالضروره كلن؟؟؟,0
@yumnafawaz يعني مفكرة انو لسا في حدا بيصدقك وانو ماحدا شايف شو عم يصير، ليش ماصورتي الاكل الجاهز والحفلات والمسارح والاضاءة وغيرو وغيرو,0
@yumnafawaz يمنى ليش ما بتتحممي بضل شعرك مزيت �يمكن ما عم تفضي لأنو عنك تغطية للزعران يللي (آتعين الترغيق) طيب لما… https://t.co/JayCKV7o3i,1
RT @YorgoElBittar: @MTVLebanonNews @berrynawal بشرفك نوال، ليه هيدا الدور عم تلعبيه؟!! اذا بيان الجيش الرسمي عم بيأكد ان الملف الو علاقة با…,0
@omarsabra88 @NicoleHajal وانا موافقة معك،  ويلي صار بالنبطية بينسأل عنو جمعية تجار النبطية وراعيهن وبلدية النبطية.,0
@yumnafawaz @saadhariri وين مصدرك يا فهيمة �,0
@yumnafawaz ولي، بنص لسان وعم تحكي، تفه عليكي ��,1
@yumnafawaz انتبهي ما يشوفوكي ����,0
@DimaSadek بعدي عن العسكر مش شغلتك ، و الا بتدفعي التمن غالي ، و كل يللي قبضتيه بشلحوك ياه,1
@yumnafawaz يمنى حبيبتي انا ناطر لتقوليلي لمين,0
@DimaSadek تتذكري بالقصير وحمص وحلب ودمشق شو عملنا راح تتذكري عن جديد هون بس هون الشي المنيح كل البلد اد شارع هونيك… https://t.co/GcsA0PoGc3,0
@KantaraRegina @DimaSadek تفو عليكي انتي,1
@DimaSadek انت من فاسدين الثورة يا ديما ويلي عم يحرفوها عن الطريق الصحيح,1
@ZreikaMouhamad @DimaSadek ما عندها شغلة ولا عملة حتى اذا طلعت على الاخبار بتلّت و معش بتعرف تحكي خليها تتسلى بشوية… https://t.co/ZpdlIGqvbf,0
@MayKhreich نانسي السبع بطلة ����,0
@DimaSadek المقاومة رح يبقى صباتها داعس بقلبك,1
RT @joeelias3: @DimaSadek الاعلامية ديما صادق انت اطيب واهضم واقوى سيدة في لبنان الثورة مكفاية او العيش بكرامة او الموت,0
"@loveyourself23h @DimaSadek خرسي
ومتل ما قالتلك كلي... خ
بس دفعة وحدة ����",1
@DimaSadek روحي شوفي حكيم  حالتك ما  بطمن,0
@DimaSadek @LBCI_NEWS شو حشرك انت يا ريت ما تدخلي بكون افضل,0
@DimaSadek #ديما_الشرطوطة,1
@DimaSadek وانت كمان حقيرة و محرضة.,1
"@yumnafawaz وأنتي بتلدغي بي نص الابجدية و مصرّة بدك تعملي صحفية. 
عنا مليون ونص نازح، هول برأيك ما خصّن بالأزمة يلل… https://t.co/GqHADSnUJV",1
"@KhatibRasha @DimaSadek مهما قالوا 
مهما تعدوا و شتموا 
لكن ما بأثروا ابدا
ربي يحميكم و ينصركم 
تحياتي ألك و لديما… https://t.co/OQY6UCjXtY",0
"@DimaSadek قوليلو وزع شوكولاطى وطعمينا
وهو بقلك 
شوكولاطى مشكلطى مش كدا يا دمدوم �",0
@DimaSadek قديش حقك يا واطية؟,1
"@DimaSadek أحاسيسي .... مشاعيري .... باطونتي 
رغرغت الدمعة بعيني",0
@NicoleHajal ألمشكلة انتو جماعة جعجع حابين توجهو المضاهرة ضد المقاومة بس ما عم تستجرَو واخر شي ستنتهي هاي المضاهرات… https://t.co/meeBiRgTWe,0
نانسي السبع عم تحرف المشهد وتستغلو لتناشد الناس ينزلو ع رياض الصلح يدافعو عن المتظاهرين من مناصري حزب الله وقالت نز… https://t.co/DbA1ajij1v,0
@EmWadih @FaresHalabi @yumnafawaz كرمال تقدمي الإخبار.. بس يا عيب الشون انتي اعمل واحد عم بشوف بلدو عم ينهار وبعدا… https://t.co/6ZU5GLaRwM,0
@DimaSadek @josephinedeeb @DimaSadek شكرا على تعاطفك ودورك كا اعلامية وضميرك المهني يلي دايما بحترمو بس غضب الناس ه… https://t.co/WzOVuQxCWs,0
@DimaSadek طويلي على رقبتك يا واطية  #ديما_الواطية,1
RT @shuhada_71: @DimaSadek فيك تسكري قلبك وتمك كمان بالطريق بكون افضل الك، انا ما بشرفني كون معك ولبنانية متلك لانك عميلة وخاينة لبلدك,1
@DimaSadek الله يفقك يا ديما خليكي قويه  حبيبتي ���❤️�❤️�,0
@berrynawal انتي قلبك طيب وبتسامحي لو ما انك هيك ما كنتي بتشتغلي عند المر اللي هوي اكبر فاسد,0
@DimaSadek بتصور محلّن بالمدرسة او شو قولك ديما صادق,0
@berrynawal يا رب شو انك محتالة,1
@moeshamseddine @DimaSadek يسلملي قلبك يا ديما الله يديما,0
@DimaSadek سيدك وتاج راسك يا حيوانة,1
@DimaSadek مشكلة ديما صادق بتفكر مثل الحشاشين انو العالم كله برأس اذا فجر رأسه سوف يختفي العالم كله,1
@NicoleHajal عمين انتصرت يا حرباية,1
@DimaSadek هيدول كلّن سُفَرا ، انفضحتو,0
@AdeelaOfficial @yumnafawaz بس عم تغطيها بدل ما تعرض طبخات تيتا لطيفة �,0
@DimaSadek ديما الواطية سدي بوزك,1
@AkramHamade @DimaSadek ديما مشكلتها انها حلوه. عم بحاربوها بجمال.ها.   بنصحها تعمل عمليه تبشيع ...ههههه,0
"@DimaSadek @LBCI_NEWS @JeanFeghali الله يديمك يا ست ديما صادق 
القلب صادق❤",0
@DimaSadek وين بتكوني فارشة. خبرينا لنجيب معنا بزر,0
@DimaSadek لك انتي اغبى واوسخ المخلوقات...,1
@DimaSadek انت مأكده من انو هيدي هي عائلتك انا بشك تكون هيي #ديما الكذابه,1
@aliimortada @DimaSadek #ديما_الواطية #ديما_الحقيرة,1
@berrynawal ولك الهبل يهبلك على هيك تحليل قال صحفيه قال عنجد تش بدني صدقت انو هو بدو إصلاح اذا بدو يقدم شي للشارع ك… https://t.co/SDqNeNmCv0,1
@DimaSadek بتستاهلي بزقة بخلقتك عهل قلة الحيا، تعي عضيعتك تيستقبلوكي اهل ضيعتك، والله ليستقبلوكي استقبال اهل الطيبة… https://t.co/zchA9XwgJu,1
@yumnafawaz جاي الحساب يا مسخرة,1
@DimaSadek انضبي يا غبية �,1
@bintalmu7arq @DimaSadek احترمي الاسم على الاقل   يا جحشة,1
@DimaSadek و كيف عرفتي انو حزب الله يا عاهرة الكرة الارضية,1
"@housainbn @emadnoof12 @DimaSadek بدك عقل يفهم هالحكي 
هالانسانه سلمت العقل من زمان واستسلمت لمن يعطيها الدولارات",0
@yumnafawaz @General_Aoun على يمنى فواز ما بقا تردو... ما بقا تردو على يمنى فواز.... عملولها بلوك,0
@NicoleHajal هديلي زندك تأكدو من المعلومات وما تتسرعوا بالتحليل,0
@DimaSadek العمى بقلبك شو كذابه عيب ستحي على حالك,1
@DimaSadek الله أكبر شو قوية ديما صادق تضرب بيد من حديد ���,0
"@Sara_zein_ @DimaSadek يا شاطرة إنت وين عايشة؟ ما بتعرفي تقري ولا تعرفي شو صاير بالبلد؟ 
اسمعي يا نوسك وافتحي دينيك… https://t.co/n1kpHdd6WN",0
@yumnafawaz لي بدو ينتقض فخامة الرئيس بدو يكون مش بنص لسان �,1
@berrynawal كذابة كبيرة,1
@DimaSadek #ديما_الوطية الشرشوحة يلا انضبي هيلا هيلا هيلا هيلاهااااا ديما صادق... إمااااااا ���,1
"@DimaSadek يعليها شو هبله ها الديما مصدق حالها يا رب تجيرنا ارتعبت قلوبنا لما نباحها يطل 
يعليكي شو هبوله",1
@yumnafawaz اشتقنا نسمع صوتك,0
@DimaSadek تنوري طرابلس واهلها وكل الشمال ����,0
@yumnafawaz يا ريت في منظف للوساخة الادمية حتى نظف لبنان من شر الصحافة المأجورة اللتي تعيش على اوجاع الفقراء,0
@DimaSadek مش جايبلك الجلطة الا جبران باسيل يا تافهة,1
@DimaSadek سخيفة وتافهة.,1
@NicoleHajal من امته بعدان الشي مش بطريق الجديده ،تاني الشي ماتزتي شي قبل التأكد مسجك وصل يعني مش هبل نحنا,0
@yumnafawaz @ProtestsLebanon @LebarmyOfficial @yumnafawaz  بحياة اختك من وين بتجيبي اخبارك؟؟ من صغري وانا عبالي كون… https://t.co/ESsCPfM6Sy,0
@NicoleHajal حضرتك صحافية بعتقد يعني اقل شي لازم تسمعي الخطاب للاخر. الرئيس الحريري قال انو ما عم يقول عن المقررات… https://t.co/RldJqtnAUh,0
"@DimaSadek اهربي قبل ما يقرطوكي الشباب 
#ديما_الواطية �",1
@DimaSadek يالا بس لاقي فردة شحاطتي بلبسها وبركض ركض,1
@DimaSadek مين انتي يا شرشوحة,1
@yumnafawaz وانت اكيد ما في منك ع دكر!!! لأن ادكر من هيك اباش يصير!,1
@yumnafawaz سخيفة وكمخة روحي انضبي,1
@DimaSadek انشألله السم والحقد الي في داخلك بيقتلك,1
"@Jessicaazar حاسيك صرتي شريكة النص بال mtv بطلتي مزيعة 
تبكي الطيور",0
@DimaSadek ليش بتخبصي هيك يا ديما؟ كرهك عاميكي صراحه,0
@yumnafawaz انتظري لنهاية الخطاب... عيب,0
@Salijawad92gma1 @berrynawal سد بوزك روحي نامي,1
@DimaSadek قوية يا شيخة,0
@DimaSadek فال لن يسقط العهد يا غبية ... عفوا يا كذابة,1
@omar25723445 @DimaSadek يا حيوان اجرو اشرف منك ومن هيدي ديما المريضة,1
"@DimaSadek انت بنت الثورة ونحن مندفع عنك
منشان هيك الكل بدوه يحاربك
لانك صوت المظلوم والفقير
صوت ضد الفادسين
نحن معك 
كلن يعني كلن",0
@DimaSadek ازا استقال احسن مشان كل واحد يتصرف علا كيفو,0
@yumnafawaz حاسبي حالك بين البشر يا جلجوءه,1
@DaaboulOla @DimaSadek انشالله بيقبرها كلها سوا اول مره بتحكي كلمه مفيده��,1
@DimaSadek هلقدّ بتفهمي! وهيدا اعتراف انو ثورتكن مزيفة وهدفكن بس جبران. مبروك عليكن الفوضى. ساقطة اخلاقياً ومهنياً والك عين تحكي.,1
@DimaSadek ولي انتي ما رح تنضبي !!!! كلك على بعضك حقك نص ليرة بسوق النكاح يلي كان لازم السيد يترك داعش تجي تاخدك وتحط عليكي سعر,1
@sanaMROWE123 @DimaSadek انشاا الله من تمك لباب السما,0
"@DimaSadek اخرسي يا واطية مش نحن يلي منتخبى يا بلا شرف نص الشعب امثالك لا شرف ولا ضمير
انتي احقر انسانة على وجه الارض
كفى تحريض يا ديما",1
@yumnafawaz يا عمي والله لو بتختفي احسنلك لانو مش زابطه معك بكل شي سبحان اللي خلقك,1
@yumnafawaz @DimaSadek هاي ما بتحكي عنا ما بتزبط معك,0
@DimaSadek الله يحميكي ست ديما,0
@DimaSadek للتوضيح: هيدا النوع من ال tweets هوي ال عم بخلي فئة تفكر انو الثورة ضدها و مش ضد الكل,0
@DimaSadek @LBCI_NEWS @JeanFeghali واطية بنت واطية وسخة كمان #ديما_الوطية,1
@DimaSadek ديما ناطرينك اليوم ، شوفي بعينك شو هي عروس الثورة,0
@yumnafawaz العمى على هل شكل,1
@DimaSadek يا صرماية   ..نحنا عم نرد عليكي بمستواكي بس    شؤشوحة ديما   مصاري  مصاؤي عيو جياب شرشوحة مصاري       لا مستوى   تحت الصفر بل الة,1
@yumnafawaz هلأ سماحتو بس ناطرك لتعملي تويت���وهبل,1
@DimaSadek والله ضيعنا لانى هو ضايع بحياته ما حلم انو الشعب اللبناني سيثور يوما ضده وضد الضغات احبك أيها الشعب الأبي,0
@DimaSadek #كلنا_ديما_صادق خافوا الغنم... وهني اكتر شي مظلومين ومشحرين...,0
@NicoleHajal أيه مظبوط مية بالمئة ما عنا جيش بلبنان إلا الجيش اللبناني والمقاومة إلى جانبها في حماية لبنان وروحي خي… https://t.co/WEsGVdLHs8,0
@DimaSadek واطية بس الفتنة,1
@DimaSadek #ديما_الوطية و كلكن واطيين انت و اهلك و عيلتك بلا اخلاق متل اصرارك انن كلن يعني كلن فاسدين و سراقين كمان… https://t.co/hgbrEiMT17,1
@DimaSadek غبية من عيلة اغبية.  امك و بيك كاينيين راضعيين من شي حمار ل جيابين هيك خلفة.,1
@DimaSadek بسلامة سمعك .. قال نحن مش مع اسقاط الحكومة ..,0
@Sadek_Hamdoun87 @DimaSadek عمى ما ازنخها,1
"@yumnafawaz يخرب ذوقك 
ما اهضمك
طيب ليه انت
كرم مولانا رياض ما شملك
بالمكرمة ابو ال ٣٥ مليون
دولار",0
@DimaSadek العمى بقلبك شو بتحبي الفتن,1
@DimaSadek بغض النظر اذا صحيحة او لا بس خبرينا وين شفتي الرقم وطابقتيه من الscreenshot يا كذابة يا غبية.,1
@DimaSadek انتي هبلة او عم تستهبل فيك تروحي على السعودية بحبوك كتير الظاهر ما شفتي  الهشتاغ,1
"@yumnafawaz اعلى ما بخيلك
اركبي
وفيه مليون مش مية شخص
بيرفعوا عليكي دعوة تهديد السلم الاهلي
جربي يا مسترزقة",1
@RimoDz43 @DimaSadek @RahilEmy وحدك #ديمة_الواطية إعلامية العهر والنذالة,1
@DimaSadek يا حماره قال لا نؤيد كمان ما بتفهمي الكلام السيد اخر همه إذا فل سعد أو ضل يقبرني ربه حامي شعبه بحمي الرحمن,1
@DimaSadek أنتي بهيمة يابومة,1
@DimaSadek نزلي يا ديما ناطرينك الشباب ����,0
@yumnafawaz اكيد النازحين هم الهم الاول والخير,0
RT @boudysoussy: @DimaSadek @LBCI_NEWS @JeanFeghali حاج تكذبي ... الانتفاضة على عدم مهنيتك وعدم احترافيتك ...اما LBC .لها مكانة خاصة في قلب…,0
@NicoleHajal طبيعي ما راح تخافي نحنا شعب ما بنخوف نحنا بنحمي الوطن من امثالكم,0
@berrynawal مع اني ما بحبك ولكن سلامتك ���,0
@HIb2003 @DimaSadek احسنت القول وأجدت التعبير ��,0
@DimaSadek ومفكرا حالك ثورجيه انتي شقفة شر وقرن شيطان انتي وحدي من احد مزابل لبنان خاينه خاينه خاينه.,1
"@yumnafawaz أنتي ياشرنة من نفس العهر الأعلامي
أنتي بدون أخلاق أعلامية أو مهنية أو تربية تفو عليكي على هالمربى العاطل ياوقحة",1
@sabehnancy كتير فخور فيكي ، وصدقك وأخلاقك هني يلي بنجحوكي دائماً ، مبارح كنت بالساحه حكيتك وسلمت عليكي وحكينا عم ي… https://t.co/bX58vzakPi,0
@Jessicaazar #قوات_الخوات,0
"@yumnafawaz نيالك. 
على قولتو وقفتيلي شعر بدني. 
الله يرحم اهلك.",0
@DimaSadek انتي ما خصك بالتطاهر يا شرشوحة انتي انزلي عل زيتونا باي نادين لوحدة بالتظاهر مشتركة النا الشرف,1
"@DimaSadek موتي بغيظك يا بومة
ختيارة الجن",1
"@DimaSadek 
هذه الشخصية
شو اللي بيحشرها بثورة لبنان
بدي أعرف https://t.co/ZFSfPb1xrQ",0
@RahilEmy @DimaSadek تكلمي وانتقدي بأدب يلي ما بتعرفي معنى الأدب طبعاً الأذلاء مثلك هكذا يرون الشرفاء . حرري القدس… https://t.co/kFAVVkWgYZ,0
عيب هالحملات الواطية ضد الاعلاميين الأحرار !  #كلنا_ديما_صادق ❤️ @DimaSadek  ولا يهمك,0
@DimaSadek أنت أنسانة تافهة,1
@DimaSadek يا حمارة ما قال لن تسقط الحكومة شرشوحه وكذابة .روحي نضبي وربي ولادك بتقبلي بكرا يصيرو يعيطولن بالمدرسة ولاد الكذابة,1
@berrynawal والله الصرماية كتير عليكي الصرماية اشرف منك ومن المر تبعك,1
@DimaSadek رح يجي وقت ندبك بنيعك,1
@ProtestsLebanon @yumnafawaz @Lebanon24 الله يحرقك بنار جهنم,1
@DimaSadek @AhmadBallout15 يا ريت اول طلقة طلعت فيكي,1
@DimaSadek يا زلمة كيف بوصل ... بعتولي ماب ... جايي من زحلة,0
@yumnafawaz أخقر وأغبى وأوسخ وحدة بالإعلام كل الكلام ومضمونه الذي يخدم البلد وإنت عم تحكي عن المونتاج هلقد فهمك بال… https://t.co/ozELUg5DBa,1
@berrynawal انت اكتر حدا بحترمه نحنا بشرفنا يكون عنا اعلامية مثلك #لبنان_يتنفض,0
@DimaSadek انتي ياديما ايقونة الثورة والحرية والمجد  لو متلك موجودة في الثورة السورية كانت انتصرت  ✌#كلن_يعني_كلن_نصر_الله_واحد_منن,0
@Jessicaazar @RizkZakhia و الحريري شو .. و جعجعك شو ..و سنيورة شو ...و ميقاتي شو.  . آل المر شو ...و آل الهراوي شو… https://t.co/SxM3SIZxBQ,0
@DimaSadek البستي حفاض,1
@NicoleHajal @ZiadItanioff @LbciLebanon تسلم ايديكي و ربنا يكافيكي بتعبك,0
"@yumnafawaz طبعاً. موازين القوى واضحة. 
إن ذهب جبران يلي معو اكبر كتلة ...فليذهب ايضاً من هم اقل حجماً. 
مش كلّن يعني كلّن؟",0
"نيكول الحجل تلجأ إلى الـMoto taxi للوصول إلى الـLBCI (صورة)
#LBCI #LBCINews @NicoleHajal 
https://t.co/mFOfZcREcI",0
@berrynawal يؤبرني جمالك حتى وانتي تعبانه من الشغل قمرررررر,0
@DimaSadek ديك النمل أذا حزب الله بدو يتعت شباب فعلآ لكنتي ما شفتي ولا قطة بالشارع متلك,0
@Jessicaazar ايه لكن ابكي بترتاحي,1
@berrynawal انتي عروس الثورة، قمر الشاشة، الله يحميكي,0
@LbciLebanon @DimaSadek نحنا منشكرك ست ديما لي خليتي شارع لبناني كلوا ينزل ويطالب بمطالب التيار الوطني الحر وصلنا حقنا مرسي حبيبي,0
@DimaSadek السيد كل عمرو وطني وبيحب بلدو وقدم أغلى شي عندو كرامة الوطن مش متل لي باعو الوطن وعاملين حالن قلبن علينا فهمتي يا حيوانة,1
@NicoleHajal عم تتخيلي قديش انت هبلة وعم تتخيلي انو الجيش فتح الطرقات ورجع كل شي متل ما كان عم تتخيلي انو فشلت ثورت… https://t.co/7RfODchi1d,1
@BecharaSandy @joellebouyounes شكرا كتير ساندي��❤,0
أنا مابعرف ليش في ناس عاملة فولو ل @DimaSadek  وبتضل تسب فيها من كل الاطراف . انا شخصيا مابتعنيلي ارائها ولا بتمثلن… https://t.co/7W7fuzhp5Z,0
@DimaSadek ألله يحميكي ويكون معك,0
@yumnafawaz انت مين وفالتي من وين؟ يا ام نص لسان وقلم مضروب.,1
@DimaSadek المبدأ انو ناس بتحكي مع الشرفاء وناس  بتحكي مع الواطيين اللي متلك #ديما_الوطية,1
@DimaSadek يلعن شرفك شو عاهرة,1
@DimaSadek ديما  الله يقويكي,0
"@ZeinS82216940 @DimaSadek @HichamHaddad57 @LBCI_NEWS الحريري  الوحيد يلي فات بمصاري عالسلطة و طلع بلا مصاري 
يعني ما بدها كثير ذكاء",0
@DimaSadek انت اوطى صحفية واغبى ما رايت وكسولة بعملك مين لقال السنيورة خط احمر وثائق اول حرامي السنيورة لغطاه المفتي يا تنابل الصحافة,1
@yumnafawaz العمى بعيونك بعتي ذمتك يا رخيصة تفه,1
@DimaSadek ملكة الصفيحة #اوطى_اعلامية,1
كل الحب الكن ❤️ @Laraelhachem @joellebouyounes https://t.co/yLHefYWpmf,0
@yumnafawaz لما بكون الأمر واضح وبتاخدي لمكان آخر، بيضرب مصداقيتك.,0
@berrynawal تفه شو بكرهك كلبة مصاري,1
@joellebouyounes غيري كلمة شعب عظيم وحطي حزب عظيم، احكي بصفة حزبكم، لا يمثلونا.,0
